Customer_ID,Customer_Name,Age,Gender,Annual_Income,Country,Purchase_Frequency,Loyalty_Status,Total_Spend,Customer_Satisfaction_Score
13804,David,21,Male,129540.12396690864,UK,33,Gold,42648.87770143345,4.35804765419083
13805,Alice,30,Non-Binary,146429.86442287132,Japan,84,Silver,89668.2353208373,5.324182122515739
13806,David,24,Female,98240.56189089254,Australia,85,Gold,28321.57417616361,3.9045335208112997
13807,Charlie,78,Male,49068.25374157995,India,16,Bronze,2443.1290924924415,1.7850200680572517
13808,Charlie,71,Non-Binary,,Australia,31,Silver,27089.37073177961,7.499934072720003
13809,Eve,65,Female,70722.27869258836,India,88,Gold,96632.60283825835,4.738025531355557
13810,Eve,78,Female,36784.86480036804,UK,71,Bronze,24651.777517625385,4.773726256540924
13811,David,66,Female,132755.68479209446,USA,84,Bronze,60759.27473752896,7.691833916865689
13812,David,78,Female,94703.68819807388,UK,2,Bronze,10615.53065697603,6.240515821474291
13813,Charlie,61,Non-Binary,102251.1527520449,Japan,48,Bronze,90524.95715446211,6.997774153513712
13814,Eve,79,Non-Binary,119915.94549292747,India,11,Gold,59625.573007359904,7.30914729201308
13815,Charlie,55,Non-Binary,34284.35648508735,UK,65,Bronze,3939.766784601984,6.445728437899795
13816,Charlie,66,Non-Binary,118085.82504968028,UK,7,Silver,13707.015684542243,5.34535500566266
13817,Charlie,25,Male,110918.4525420505,Australia,6,Silver,77890.43795163649,4.964847017441796
13818,David,63,Male,69784.25124374067,USA,54,Silver,77873.2480559201,9.373912788743693
13819,Bob,32,Non-Binary,82246.40178607692,Germany,15,Silver,66673.07791721977,5.47020879652601
13820,Eve,25,Female,72933.97690512828,USA,44,Bronze,9888.24643220136,3.7995537323259954
13821,Alice,30,Male,109538.72361075267,USA,38,Silver,52683.67043070223,7.195893838819952
13822,Alice,48,Male,39352.78551657896,India,19,Gold,60970.7406471821,7.2932689933371035
13823,David,64,Non-Binary,121575.14230264773,Germany,65,Bronze,,5.542567736713596
13824,Bob,55,Female,37166.54873752258,Australia,41,Silver,99796.8855969847,7.537212970777184
13825,Charlie,40,Male,79444.1036443857,India,77,Silver,85242.09823860555,5.940005226776456
13826,Bob,46,Female,48755.94474379331,Australia,2,Silver,9518.706097123608,8.161524055003554
13827,Bob,26,Non-Binary,89160.53203586851,India,14,Silver,10173.635877773133,6.612272514263415
13828,Bob,59,Non-Binary,71225.31202557188,India,8,Gold,12554.909192768717,4.642733440483054
13829,Alice,41,Female,32724.86390134308,Japan,58,Bronze,86589.61063142594,6.012772022782889
13830,Eve,33,Non-Binary,110049.5609262526,UK,47,Bronze,50736.04501716642,4.469836592713479
13831,David,26,Male,139195.8261268093,UK,3,Silver,26060.590885345155,7.85202570550244
13832,David,46,Female,130369.59775561841,UK,64,Bronze,64463.53576783303,2.5019822128496063
13833,Bob,75,Non-Binary,130451.08888700564,USA,69,Gold,3983.856679992714,8.586919291973194
13834,Bob,70,Female,80481.89927043382,UK,98,Bronze,67799.42994904917,6.640380671220627
13835,Charlie,74,Female,74679.8105451153,Japan,79,Bronze,37429.80826429563,3.0315339227488742
13836,David,26,Female,40321.847174845854,Japan,41,Silver,83354.80338203193,9.174981040923132
13837,David,29,Non-Binary,50420.513058480574,USA,60,Silver,90940.43772286181,1.9838270469060642
13838,Bob,52,Male,52856.52189339699,Germany,22,Gold,10439.583427864241,2.6703890933530263
13839,Bob,30,Male,22813.3857304891,Germany,25,Silver,70358.09570299002,6.049487786220751
13840,Bob,52,Female,33480.015401783625,Australia,28,Silver,10958.284387141595,8.079755797364374
13841,Alice,58,Female,103068.59803272593,Australia,78,Silver,69222.31853610152,3.5617511257455416
13842,Charlie,40,Male,147323.63852690608,Germany,44,Silver,85121.71591408424,9.701068373953118
13843,Bob,44,Male,74129.0802257965,Japan,68,Silver,20993.091433358702,2.5886169759461053
13844,Bob,32,Female,50445.23018149845,UK,33,Silver,84875.85115385099,8.100182379620533
13845,Bob,46,Female,77652.66016602362,Japan,89,Silver,61544.01137439892,2.34395601382326
13846,David,39,Male,53505.7441087274,Japan,20,Bronze,67691.46819948005,8.07467293240813
13847,Eve,34,Male,149286.97871916945,USA,39,Bronze,1991.2429205815176,1.1999226225539137
13848,Charlie,43,Female,122986.6046973302,Germany,24,Silver,79284.18611500082,5.362016944832096
13849,Bob,38,Female,25423.308109152727,UK,41,Bronze,61028.11846183417,2.5970563266380613
13850,Eve,72,Male,29322.257081587944,UK,26,Silver,35802.74370825608,7.109748697267282
13851,Charlie,70,Female,45247.03031764122,Germany,24,Silver,85829.57774115184,2.1821237713408133
13852,David,57,Female,51023.018580752396,Australia,91,Silver,73150.20550840066,9.00312548691306
13853,Eve,31,Female,77803.40905421603,Australia,47,Silver,1380.8240407545445,5.367782413450918
13854,Alice,60,Female,76165.02548104293,Australia,70,Silver,89836.66808974236,3.3901024260060146
13855,Charlie,21,Non-Binary,31216.402558324095,Germany,71,Silver,31744.998320884253,9.516552313873087
13856,Eve,59,Female,72565.16601244487,Australia,31,Silver,29977.44716274851,9.686423520827216
13857,Eve,40,Non-Binary,66412.86434468822,USA,48,Bronze,18325.371217690612,7.844040166806347
13858,David,79,Female,99255.53823648511,UK,40,Silver,27905.50688203522,7.547397083733251
13859,Alice,27,Male,39535.57372339086,India,53,Silver,81162.39702527084,5.446459194374907
13860,David,48,Male,,UK,33,Gold,97711.00070149024,8.69783298913497
13861,Eve,77,Non-Binary,46340.88107910847,USA,36,Gold,90948.93512277506,1.641555215091532
13862,Charlie,53,Non-Binary,97410.19167667086,Japan,18,Gold,50882.13254014014,8.655628532236308
13863,David,40,Non-Binary,47575.97206893416,UK,55,Silver,43722.84813323102,6.715621783436139
13864,Eve,56,Male,58118.61666375581,Japan,87,Silver,37537.977326662876,4.899521374656627
13865,Charlie,24,Male,79818.94856959544,India,60,Bronze,61203.02449358046,9.369700215140641
13866,Eve,22,Female,59018.892210466845,Germany,53,Silver,58562.209104388035,7.045419549165747
13867,Charlie,61,Female,23285.07943831111,USA,12,Silver,90285.65935295654,2.659638477000191
13868,David,26,Male,53186.61061275019,USA,53,Silver,97555.59597214218,3.7108928968689274
13869,Bob,73,Non-Binary,71739.17360739873,Germany,58,Gold,54251.157857543025,6.736884654024156
13870,David,59,Male,26387.052050321716,USA,98,Bronze,63850.99701120524,9.013899622085829
13871,Bob,74,Female,143507.04924476892,Germany,97,Gold,47068.43434471411,6.522564014365372
13872,Eve,24,Non-Binary,59565.90249736557,India,49,Gold,42942.940020176,3.987578874718186
13873,Bob,33,Non-Binary,144075.0083465135,USA,1,Bronze,15690.507996266562,3.9664118027651103
13874,Charlie,74,Non-Binary,144044.14947705145,UK,52,Bronze,50816.74265695041,8.331958895755333
13875,David,29,Male,112904.65214994343,India,82,Gold,6493.577388841321,2.452259228297115
13876,Alice,43,Non-Binary,40179.65235734274,Germany,17,Bronze,13685.441933831225,2.9441164064746173
13877,Alice,37,Non-Binary,76396.82128693795,Germany,90,Silver,,1.1802251559778882
13878,Bob,48,Male,77051.67758457022,UK,94,Bronze,49342.20009295946,5.388457790621482
13879,Bob,56,Male,125538.18966275528,Japan,85,Bronze,,3.3759865511050733
13880,Bob,70,Non-Binary,63246.02369611958,USA,47,Silver,36727.1962315986,2.1105222475521694
13881,Charlie,42,Male,89594.9794751788,India,98,Bronze,84591.4280048572,8.138577598485217
13882,David,77,Male,74746.80963956163,India,99,Gold,8551.193400063494,3.1707886672768986
13883,Alice,40,Non-Binary,66959.84053232202,UK,29,Gold,52283.69200755705,1.0928934396903376
13884,Eve,68,Non-Binary,42124.029785318795,Australia,43,Gold,14887.590697299613,2.3001272571063103
13885,David,29,Female,105855.1090783577,USA,9,Silver,12093.857593061104,6.188731899991203
13886,Bob,60,Female,56601.98069815961,UK,2,Silver,77528.64076123263,5.42028992756596
13887,Charlie,28,Female,136378.6151325319,USA,54,Silver,78872.05520142191,7.929133195433459
13888,Charlie,71,Male,105047.56926463555,India,34,Bronze,33543.471495651895,3.051055922318604
13889,Alice,65,Non-Binary,112376.47228373658,Australia,91,Gold,52768.82592721156,5.459610906459154
13890,Charlie,52,Male,85740.32815041309,Australia,76,Gold,95168.60237425606,5.981972729484624
13891,Charlie,43,Non-Binary,125373.02314953574,UK,92,Gold,31922.40107308426,1.3381596649431597
13892,Eve,62,Non-Binary,40693.64057133556,Japan,76,Silver,18531.057420954825,4.588801191611539
13893,Charlie,21,Female,43591.92641908825,USA,36,Silver,2484.366138006446,9.258792672842226
13894,Charlie,39,Non-Binary,,Australia,47,Gold,78620.83698026245,7.966693020522599
13895,Charlie,74,Non-Binary,90790.5611027122,Germany,4,Gold,13264.28506850765,4.36839736314364
13896,Alice,36,Non-Binary,64191.281008475395,India,3,Gold,11803.886839122515,7.240163033610475
13897,David,74,Female,101656.11753271139,Germany,39,Bronze,53571.84415077292,9.469388687411879
13898,David,24,Female,99019.76490351457,Germany,86,Gold,23467.54564399487,7.600602389163984
13899,Alice,67,Male,109842.95082410338,Australia,22,Silver,28763.089724233905,4.631246486349504
13900,Charlie,46,Male,133216.31607106762,UK,24,Gold,30590.196250468634,6.455057388378943
13901,Eve,68,Non-Binary,64967.46920039926,USA,17,Silver,88141.76722448943,2.969286625157597
13902,David,52,Male,111961.53567843181,USA,4,Bronze,98470.10918192263,8.928788874195767
13903,Alice,70,Male,122511.85198919148,UK,27,Bronze,66218.6091993592,9.215060552603724
13904,Eve,41,Female,87260.20409218522,Japan,40,Gold,40986.23608187228,5.381181701443362
13905,Charlie,33,Female,92456.43284027818,India,31,Bronze,46049.97438027373,1.1505504852883357
13906,Eve,68,Non-Binary,32316.08516570346,Japan,92,Gold,21853.180904830904,7.2709657097477995
13907,Alice,59,Female,81349.04721722077,UK,85,Gold,48381.6987032726,7.2280486332177745
13908,Eve,19,Non-Binary,59500.36534094102,Japan,89,Bronze,78227.91114862305,4.30498458774955
13909,David,38,Female,118846.77699669293,Australia,88,Bronze,84133.39360479082,9.567342464828785
13910,Charlie,37,Female,111811.27703733426,Japan,24,Gold,99584.75306591875,4.96969679477365
13911,Bob,38,Non-Binary,24487.063858181893,Germany,22,Bronze,56864.76273578148,7.807731554994616
13912,Alice,73,Male,102375.32432709988,India,89,Gold,43677.141050730286,1.120331498663583
13913,Bob,18,Female,26690.291373315555,Germany,73,Silver,40657.06162879736,9.775278874627658
13914,Charlie,77,Female,81534.7066948949,Germany,45,Bronze,75652.8800995879,5.227233590055901
13915,Bob,68,Non-Binary,118349.14404847087,UK,4,Bronze,38502.36109809521,1.4949238262028075
13916,Charlie,58,Female,43911.87722599317,Japan,39,Bronze,72073.95114319019,1.102703416606479
13917,Alice,58,Female,128242.67756128708,Japan,45,Gold,36106.81166039433,2.3706983802734243
13918,Bob,72,Female,42922.71912142912,Japan,89,Silver,91112.24290109987,9.703051917432639
13919,Charlie,58,Male,91963.68626107642,USA,15,Bronze,14727.224435639666,4.599740311573929
13920,Bob,59,Male,142456.05884377979,Japan,1,Silver,61293.826984415246,1.4784465182448767
13921,Eve,20,Female,54773.55422446527,India,19,Gold,93007.73400949502,9.243156067308258
13922,Bob,48,Male,22619.950499756127,USA,41,Bronze,82333.22032613902,8.171892093864326
13923,Bob,72,Male,102903.84200673625,Japan,16,Silver,55607.29159633788,5.225497215343217
13924,Charlie,42,Non-Binary,100275.7334388055,UK,20,Gold,24695.105076065352,9.524569544164535
13925,Bob,59,Non-Binary,,India,9,Silver,93395.44395449416,5.405980574885222
13926,David,26,Female,58293.03565398685,Australia,25,Gold,51603.703033484715,7.539759787042274
13927,Eve,69,Non-Binary,123371.04676141318,Germany,34,Bronze,,2.5775849335376995
13928,Bob,71,Female,126607.99646563648,Australia,16,Bronze,47505.57934052972,3.115617179947816
13929,Bob,65,Female,59675.93432779931,India,90,Gold,38014.9445799521,9.696283640364246
13930,Bob,51,Non-Binary,20289.577032304627,Japan,96,Silver,23960.39169741779,5.350031431718082
13931,Alice,54,Male,27289.77310186292,Australia,25,Gold,79686.00036775159,1.5243734948839651
13932,Alice,71,Male,30744.869226773324,UK,83,Silver,19370.681986447817,4.924737556378723
13933,Alice,37,Non-Binary,52665.40182054929,USA,85,Bronze,49706.226889130616,7.16448794469473
13934,David,21,Male,104683.87780037869,UK,19,Bronze,1264.4413740800683,4.071019872926897
13935,Bob,64,Female,101867.20663294231,India,83,Gold,13554.02188581325,6.2538667274677175
13936,Alice,63,Male,55293.644066766064,USA,16,Silver,78025.70551542695,7.120610607099441
13937,Alice,71,Non-Binary,111600.42653910126,UK,61,Gold,66488.36020811656,4.805303724861405
13938,Alice,51,Female,149224.4290630109,USA,17,Gold,70479.10901278254,6.660803119562604
13939,Bob,18,Male,94631.17336114481,Australia,33,Gold,86673.19181859057,8.793502033226428
13940,Charlie,22,Female,140058.53696629644,Japan,53,Bronze,80484.30151918448,5.317479908199056
13941,Eve,39,Female,134966.58495175748,Australia,85,Silver,,5.801733995961484
13942,Alice,31,Non-Binary,68269.48549344951,USA,76,Bronze,57721.17242975394,6.734653064056905
13943,Alice,47,Non-Binary,132628.8861265141,India,75,Gold,29375.404615696334,7.980109937722579
13944,Eve,19,Male,120186.17987282778,Japan,61,Silver,58504.66769183892,2.210746248665942
13945,Charlie,57,Female,145982.38341485965,Germany,67,Silver,92399.56121313067,8.139295040936899
13946,Bob,48,Non-Binary,36103.706206006624,UK,25,Gold,45873.12627752665,8.264088237145689
13947,Charlie,71,Non-Binary,148848.43841326132,UK,54,Gold,13463.026013087256,9.699945570496498
13948,Bob,69,Male,83522.76683374235,India,12,Gold,66372.79327118224,3.6219563547216356
13949,Eve,79,Female,58264.49404657013,Germany,75,Silver,51287.93782034828,6.790325712019211
13950,Alice,36,Male,105496.3677629265,Germany,46,Gold,39411.508004331314,7.4864682107739124
13951,Bob,25,Non-Binary,120962.41825250573,USA,51,Bronze,94456.30012105765,7.214698487380994
13952,Bob,55,Non-Binary,41015.217867653104,UK,71,Bronze,14650.868339967672,5.694258059190364
13953,Charlie,76,Non-Binary,28516.70988603474,Germany,62,Bronze,45378.58754615792,6.3670456906706905
13954,Charlie,76,Non-Binary,84609.272996629,USA,70,Gold,71681.00617346122,8.47419769300733
13955,Bob,49,Male,34412.20687580247,USA,76,Silver,95859.732340144,9.060129344226963
13956,Bob,74,Non-Binary,41398.72342636748,Germany,98,Gold,57162.30058122766,3.88740051886373
13957,Bob,72,Non-Binary,102498.63808499093,Japan,20,Silver,75707.26591626364,2.04008052305441
13958,Charlie,70,Female,24152.878571077927,Japan,2,Silver,2963.232888703555,2.892977555041969
13959,Bob,51,Male,23505.105470545386,India,93,Gold,83947.74365805382,6.139439684962467
13960,Bob,45,Male,92731.5655676592,India,25,Silver,90415.01380659637,8.768340074611958
13961,Bob,20,Male,94512.91853276471,India,73,Bronze,23254.397324680252,5.136762931815547
13962,Alice,75,Male,131128.24801795022,India,70,Silver,71929.74344631926,2.2571145972242754
13963,Charlie,64,Non-Binary,71390.0576165037,Japan,16,Gold,73705.66781300008,4.9668921456250725
13964,Alice,51,Female,86007.3940892504,India,31,Bronze,44440.0410908638,9.91296666860959
13965,Bob,26,Female,24300.01680066429,Japan,26,Silver,93867.09114111128,9.248747537288917
13966,Bob,38,Female,107283.27921240452,USA,12,Silver,,8.333146366499825
13967,David,20,Female,48848.87308110073,India,52,Gold,37269.207976606434,4.176543070811609
13968,Alice,50,Non-Binary,117442.19786774465,India,15,Bronze,42456.491863355965,5.192628195655682
13969,David,62,Female,127002.85470255764,Japan,89,Silver,99798.00280201137,5.774688414791959
13970,Charlie,32,Male,28270.994066446867,Japan,9,Bronze,22524.9953566259,7.741293346665831
13971,Alice,32,Non-Binary,131309.2717839012,Germany,87,Gold,38479.7958037617,3.4412292876389827
13972,Alice,54,Non-Binary,94801.71971664464,India,15,Silver,51923.90684713839,8.201481073442487
13973,David,47,Female,140616.98153484173,India,84,Silver,87796.21749379105,7.593469408288069
13974,Charlie,31,Male,61297.11399479595,USA,87,Bronze,32420.259044040016,1.1421574771642897
13975,David,55,Female,85354.50916163303,UK,96,Bronze,69048.76044192175,5.000146200435943
13976,Bob,28,Female,101139.9725606319,USA,31,Gold,66358.36037856876,6.237589626724856
13977,Charlie,47,Non-Binary,99962.22987502771,Australia,59,Bronze,26155.206744706746,3.7277578131755726
13978,Bob,28,Female,81641.75925496209,Japan,49,Silver,66949.62017044988,9.132013230194103
13979,David,69,Non-Binary,24828.955176635318,Australia,55,Gold,45545.0177430333,3.6087152807658613
13980,Eve,55,Non-Binary,43271.06623816598,Japan,51,Gold,23706.960026734814,9.621908769914457
13981,Bob,26,Male,47552.378639619696,Germany,53,Bronze,34713.23646886505,3.7218710374342425
13982,Alice,30,Non-Binary,56094.68456471356,Japan,92,Gold,27155.206942734323,4.896506960596319
13983,Alice,32,Non-Binary,57223.92287799141,Germany,10,Silver,60837.57463473634,5.845578713715285
13984,Alice,42,Female,54847.082869006976,Japan,86,Silver,68945.12517808979,8.119194394086437
13985,Bob,47,Male,120636.24764844883,Australia,31,Gold,63582.87183126192,4.179143460832242
13986,Bob,43,Male,108399.8666492073,Japan,23,Silver,42439.9737811617,1.8476926176267092
13987,Eve,48,Non-Binary,110218.01611150242,USA,65,Gold,63201.78716456827,6.113710097932212
13988,Bob,79,Male,95719.91226309104,Japan,21,Bronze,25683.412603824887,3.326735880940114
13989,Charlie,47,Female,49789.84044680477,Japan,15,Gold,49960.71486331344,2.7982624021216798
13990,Eve,37,Female,90634.66279213277,Japan,55,Gold,55505.30816753099,3.855190199094354
13991,Alice,68,Non-Binary,45061.785817483644,India,19,Gold,43465.71732611336,6.976160457893831
13992,Charlie,68,Male,72002.09287431439,India,16,Gold,88590.92838259117,8.096974432158046
13993,Bob,34,Female,136022.69942353963,Australia,94,Gold,39573.42798538156,1.4777986336533069
13994,David,62,Female,87073.4574157886,USA,52,Silver,20509.523231368083,2.2342200350930166
13995,Eve,31,Female,,UK,60,Bronze,504.11558823178143,4.569675923380565
13996,Alice,29,Male,108104.8420317831,Germany,81,Gold,,8.360090153709507
13997,David,59,Male,41503.547897370736,Germany,19,Bronze,97729.07784799227,6.308972406675381
13998,Charlie,35,Female,80825.34500808068,Japan,45,Bronze,21164.445444457746,4.680505818593788
13999,Eve,24,Female,111136.27374374481,Japan,74,Silver,88391.86370016745,3.6240792260523627
14000,Bob,18,Non-Binary,117382.82360156803,Australia,81,Silver,91612.13144436228,3.9830977929905873
14001,David,53,Male,105595.30587028996,Germany,27,Bronze,4617.106536249152,1.0060493067458327
14002,Eve,24,Female,47129.49171001468,USA,83,Bronze,37011.87636868329,9.805808294281489
14003,Bob,71,Male,122891.03262538643,Japan,28,Bronze,,8.80074465196071
14004,Charlie,37,Non-Binary,35422.47105864619,UK,83,Gold,15625.758940452019,3.4274085503656044
14005,Charlie,78,Male,127941.27841109839,USA,53,Gold,74893.76789597291,5.469199762786315
14006,Eve,26,Female,46908.68696614812,Japan,56,Gold,66684.21892956333,3.895707785803776
14007,Bob,27,Non-Binary,65671.58864848637,Germany,51,Gold,72958.9055174853,6.317201327273732
14008,David,38,Female,100668.38855375757,USA,62,Gold,76135.59919638526,9.224425607299686
14009,Charlie,63,Male,149436.0475210198,Australia,56,Gold,88810.40908827861,4.643962979928991
14010,David,49,Non-Binary,114113.93273639532,USA,91,Gold,36963.06397245178,5.7482733072094945
14011,Bob,79,Non-Binary,132435.40920022322,USA,87,Bronze,43636.93699537994,5.605450979749106
14012,Bob,18,Male,58013.619091702865,Germany,4,Gold,47534.830088157505,4.587279915963918
14013,Bob,67,Female,132586.38760406876,Australia,85,Silver,26211.63999408109,1.4508387651249937
14014,Eve,61,Non-Binary,60137.57311419345,Japan,89,Bronze,76554.63720547844,9.874851926710503
14015,Charlie,47,Female,82963.09224938395,USA,70,Silver,78658.76289034665,1.4884126151577246
14016,Eve,31,Male,77192.84930659401,USA,88,Gold,32740.24292863788,6.14109994143014
14017,Charlie,51,Female,113181.21679564363,India,55,Gold,,3.214235007772763
14018,Charlie,26,Female,107280.33349402611,India,73,Gold,78799.54484736863,6.040401520495154
14019,Eve,41,Female,45034.47008837359,Australia,19,Silver,58975.048786007064,4.397681236971774
14020,Alice,59,Female,127692.52017456714,USA,88,Bronze,78910.7141276485,7.000063130366219
14021,Charlie,65,Female,,Australia,2,Gold,86680.33487917516,6.542635501416193
14022,Eve,19,Female,31173.556663083946,India,56,Silver,,8.96525982001241
14023,Charlie,35,Male,119091.42587848807,India,80,Silver,96386.0584495335,2.177997027074258
14024,Eve,77,Female,,Germany,74,Bronze,41962.76928696592,5.127237507971808
14025,David,67,Non-Binary,122668.05274534841,UK,7,Bronze,92640.57160489664,4.431529372826126
14026,Charlie,43,Non-Binary,118141.97693598954,UK,4,Silver,4394.904460482563,8.299852921196493
14027,Charlie,44,Male,44362.65443353152,USA,83,Gold,1619.9726651628728,4.960647729331354
14028,Bob,72,Female,110141.35440701629,UK,6,Gold,19708.607992268448,9.357558667397372
14029,Eve,33,Non-Binary,45672.1363446154,Japan,66,Bronze,70856.73201075911,5.097041264871547
14030,Charlie,41,Female,72622.09387607826,Japan,26,Gold,58069.58426621388,2.914448592484312
14031,Eve,42,Female,113180.38787686538,UK,8,Silver,69408.74878401984,6.9595351533642225
14032,Bob,75,Non-Binary,146303.04685354192,Japan,21,Bronze,,8.908526130573406
14033,Bob,39,Male,131894.193225393,USA,33,Gold,73343.26284119049,3.839170550344167
14034,Bob,27,Non-Binary,28300.240766102714,India,22,Bronze,72257.45843735176,7.65346576954791
14035,Charlie,39,Female,136487.1410411042,Germany,7,Silver,79725.36193433209,9.914932151940798
14036,David,48,Female,112926.95179962527,Australia,42,Bronze,3368.6789754419437,2.9395023846139727
14037,Eve,75,Female,94130.78188813865,Germany,69,Silver,21659.955594154486,5.4330297666052685
14038,Eve,20,Non-Binary,100224.31203009153,USA,95,Bronze,96934.45224046966,1.9641262447032897
14039,Eve,59,Female,117049.32118454277,Japan,28,Gold,67518.82037858055,4.7885856031543845
14040,Charlie,75,Non-Binary,122891.14057642416,Japan,84,Gold,74654.85960711238,8.780315707333575
14041,Eve,52,Non-Binary,77142.54785198258,Germany,43,Silver,40292.99468546934,9.880236968343958
14042,Bob,48,Female,130944.8569465823,USA,51,Bronze,12504.39915044509,1.25798682765089
14043,Bob,39,Female,104384.54739602396,Australia,30,Bronze,35508.55164365214,6.9683216792058245
14044,Charlie,52,Non-Binary,51582.875081625854,Australia,7,Gold,66961.63487616397,2.1793140405289124
14045,Eve,18,Non-Binary,63215.28634128938,Germany,43,Gold,23400.820186469035,6.682082175209165
14046,Alice,36,Female,126733.19441449335,Japan,12,Gold,68744.36982930197,6.21083970597536
14047,Eve,50,Non-Binary,53563.143270024964,Germany,22,Gold,6525.451887108984,6.194319612500106
14048,Charlie,76,Female,,Japan,44,Bronze,20365.778102582604,3.073195241653473
14049,Alice,43,Non-Binary,28876.51405410206,India,93,Gold,47781.97442891487,9.077131619162605
14050,Eve,54,Female,25355.849259126906,USA,39,Gold,44079.35390652275,3.437243006363111
14051,David,52,Male,63061.63392161583,Japan,34,Gold,94432.70628357878,6.5294934154229
14052,Charlie,57,Male,101676.52610884154,USA,55,Silver,46885.60741724243,7.78455526108395
14053,Charlie,64,Non-Binary,149512.48942707034,Germany,86,Silver,16086.974431142053,4.387025469371916
14054,David,34,Female,130059.34793262217,Australia,76,Gold,98192.76213944188,9.469133716289464
14055,Alice,78,Female,145746.0767865983,USA,36,Gold,29015.29686337404,4.079879198308217
14056,Charlie,18,Female,98944.28450965395,UK,10,Gold,90327.39482387314,9.237556028873044
14057,Alice,53,Male,123663.91358245275,Germany,95,Silver,30517.81541775447,9.788589984423854
14058,Eve,73,Female,51830.114453096714,Germany,34,Bronze,77701.30876465137,5.382621038679168
14059,Eve,57,Male,28492.38926335802,Germany,35,Bronze,69046.52228491705,7.512216380603206
14060,Alice,79,Male,40881.210961613506,Australia,27,Bronze,18537.062294252268,4.671147305389615
14061,Eve,26,Non-Binary,27770.74992519537,India,69,Gold,26069.423102388995,5.185716723287296
14062,Alice,50,Male,47500.19220888355,India,59,Bronze,73694.40119027402,2.4180416022514497
14063,Eve,74,Female,102435.64204127071,UK,7,Gold,61234.00521636813,8.753288915575808
14064,David,61,Female,32430.87524418487,India,73,Silver,87875.89251360203,3.4008587219868947
14065,David,66,Non-Binary,67044.90104608933,Australia,83,Bronze,66467.78683742725,9.619696385388844
14066,Eve,48,Non-Binary,116681.97786142827,Germany,23,Bronze,50722.98224526275,7.8454614380616166
14067,David,22,Female,73145.31242203721,UK,47,Bronze,27240.4838772385,6.880275213756457
14068,Charlie,24,Non-Binary,82161.97308454153,UK,85,Silver,9087.586558617737,3.964175145134668
14069,David,41,Male,28086.032763628056,Japan,25,Silver,21100.372224996045,6.552758047892824
14070,Eve,62,Male,51869.580207920735,India,29,Gold,84159.76044830563,8.082215425501168
14071,Alice,75,Non-Binary,22382.138729202554,Japan,77,Silver,16089.814864957663,1.3089903744257183
14072,Bob,62,Male,93114.5034560604,Japan,72,Gold,3983.28631739392,8.718834693880938
14073,Eve,71,Female,132837.9219156471,Germany,32,Silver,367207.72495961253,4.802956666084424
14074,Bob,53,Non-Binary,143654.63252757775,USA,49,Bronze,66828.65897186846,9.65775584542404
14075,Eve,27,Female,66144.11160399954,Australia,70,Bronze,22248.731658403125,3.9879001612324174
14076,David,67,Non-Binary,114666.91036115098,India,6,Bronze,55083.34212845431,5.816768807857169
14077,Bob,52,Male,36503.9157043712,USA,67,Silver,6662.954794698669,5.020147963286525
14078,David,21,Non-Binary,141777.6721071737,UK,12,Gold,14164.028857386922,6.62925153080398
14079,Eve,26,Male,147662.91190912935,Germany,70,Silver,37067.324102459475,6.405241811164768
14080,Charlie,50,Male,110508.60157293463,Germany,66,Gold,65658.79335676352,8.694601498811947
14081,Bob,66,Female,135999.21738399434,Japan,97,Bronze,45662.87682023055,9.445339051864591
14082,David,60,Non-Binary,122766.00813369172,Australia,12,Silver,33284.41939893747,3.5764575988950296
14083,David,54,Male,38367.855700433276,Germany,87,Bronze,12040.368102100569,5.900479815888174
14084,Bob,79,Female,146386.57488691004,India,79,Bronze,54624.97884320586,7.319323600099095
14085,Charlie,75,Female,72021.10768468882,USA,43,Gold,10041.107108006378,4.685294624988341
14086,Bob,71,Non-Binary,36920.66812310186,Germany,43,Gold,,2.6095344071629674
14087,Alice,57,Female,90234.63512601447,Germany,13,Bronze,59345.09717361588,3.980635160643348
14088,Charlie,62,Female,27218.382323216778,Germany,69,Bronze,27812.62254769675,2.120631820582939
14089,Charlie,50,Male,33910.39223932773,Australia,98,Gold,76748.05511311855,1.1808274529364344
14090,Eve,62,Female,119515.54627604972,Japan,7,Gold,,7.2496673321899445
14091,Charlie,57,Non-Binary,76315.71618086446,USA,85,Bronze,17000.334834926245,3.3677917141358376
14092,Charlie,50,Male,52140.02441592705,Australia,60,Gold,44657.26919965421,8.19080896734204
14093,Charlie,67,Male,,Australia,22,Silver,32618.65033335708,5.727045850102841
14094,David,25,Female,,India,87,Gold,69152.13031062741,9.8406529564368
14095,Alice,42,Non-Binary,149389.15374030184,USA,74,Silver,18643.930534743242,2.4418538769310265
14096,Charlie,28,Non-Binary,24116.57991161719,USA,78,Gold,41111.331286929315,7.118122563611597
14097,Bob,40,Non-Binary,134861.68852092684,UK,3,Silver,52259.737059546555,2.0270113535864693
14098,Eve,73,Male,141113.92364770232,Japan,29,Bronze,30244.4777491062,4.652924503505156
14099,Bob,32,Non-Binary,70613.72404319665,UK,41,Gold,22410.918846412118,3.3266891554130087
14100,Alice,49,Female,82899.18726149417,Australia,73,Bronze,71716.8998456332,3.5125820520021347
14101,Alice,73,Female,37206.05805628447,Japan,88,Bronze,61820.00258873508,1.5155444024536906
